2577,0.05,0.05,0.0000,0.0000,0.00,0.00,10
2588,0.11,0.11,0.0000,0.0000,0.00,0.00,10
2600,0.05,0.05,0.1222,0.1222,0.00,0.00,10
2612,0.49,0.49,-0.1222,-0.1222,0.00,0.00,10
2623,-0.38,-0.38,0.0000,0.0000,0.00,0.00,10
2635,-0.29,-0.29,-0.2444,-0.2444,0.00,0.00,10
2647,-0.10,-0.10,0.2444,0.2444,0.00,0.00,10
2659,-0.31,-0.31,0.0000,0.0000,0.00,0.00,10
2670,-0.65,-0.65,-0.1222,-0.1222,0.00,0.00,10
2681,-0.86,-0.86,0.1222,0.1222,0.00,0.00,10
2694,-0.13,-0.13,0.1222,0.1222,0.00,0.00,10
2705,-0.35,-0.35,0.0000,0.0000,0.00,0.00,10
2716,-0.92,-0.92,0.0000,0.0000,0.00,0.00,10
2728,-0.57,-0.57,0.0000,0.0000,0.00,0.00,10
2740,0.06,0.06,-0.1222,-0.1222,0.00,0.00,10
2751,-0.34,-0.34,0.0000,0.0000,0.00,0.00,10
2763,-0.12,-0.12,-0.1222,-0.1222,0.00,0.00,10
2775,-0.29,-0.29,0.1222,0.1222,0.00,0.00,10
2786,-0.23,-0.23,-0.1222,-0.1222,0.00,0.00,10
2798,0.12,0.12,0.1222,0.1222,0.00,0.00,10
2809,0.24,0.24,0.1222,0.1222,0.00,0.00,10
2821,-0.43,-0.43,-0.1222,-0.1222,0.00,0.00,10
2833,0.10,0.10,0.0000,0.0000,0.00,0.00,10
2844,0.47,0.47,0.0000,0.0000,0.00,0.00,10
2855,0.16,0.16,0.1222,0.1222,0.00,0.00,10
2868,0.48,0.48,0.1222,0.1222,0.00,0.00,10
2879,0.13,0.13,0.1222,0.1222,0.00,0.00,10
2891,-0.62,-0.62,0.0000,0.0000,0.00,0.00,10
2903,0.31,0.31,-0.1222,-0.1222,0.00,0.00,10
2914,0.78,0.78,-0.1222,-0.1222,0.00,0.00,10
2926,0.02,0.02,0.2444,0.2444,0.00,0.00,10
2937,0.37,0.37,0.0000,0.0000,0.00,0.00,10
2949,-0.18,-0.18,0.1222,0.1222,0.00,0.00,10
2961,-0.05,-0.05,0.0000,0.0000,0.00,0.00,10
2972,-0.52,-0.52,0.0000,0.0000,0.00,0.00,10
2983,0.06,0.06,0.2444,0.2444,0.00,0.00,10
2996,0.44,0.44,0.1222,0.1222,0.00,0.00,10
3007,-0.35,-0.35,0.1222,0.1222,0.00,0.00,10
3018,-0.38,-0.38,0.0000,0.0000,0.00,0.00,10
3031,0.47,0.47,0.0000,0.0000,0.00,0.00,10
3042,0.67,0.67,0.1222,0.1222,0.00,0.00,10
3053,-0.40,-0.40,0.1222,0.1222,0.00,0.00,10
3065,-0.06,-0.06,-0.2444,-0.2444,0.00,0.00,10
3077,0.39,0.39,0.2444,0.2444,0.00,0.00,10
3089,0.46,0.46,0.0000,0.0000,0.00,0.00,10
3100,0.53,0.53,0.0000,0.0000,0.00,0.00,10
3111,-0.36,-0.36,0.2444,0.2444,0.00,0.00,10
3124,-0.50,-0.50,0.2444,0.2444,0.00,0.00,10
3135,-0.33,-0.33,0.0000,0.0000,0.00,0.00,10
3146,-0.31,-0.31,0.0000,0.0000,0.00,0.00,10
3159,-0.15,-0.15,0.0000,0.0000,0.00,0.00,10
3170,0.30,0.30,0.0000,0.0000,0.00,0.00,10
3181,-0.30,-0.30,0.0000,0.0000,0.00,0.00,10
3193,-0.10,-0.10,0.0000,0.0000,0.00,0.00,10
3205,-0.17,-0.17,0.0000,0.0000,0.00,0.00,10
3216,0.16,0.16,0.1222,0.1222,0.00,0.00,10
3228,0.48,0.48,0.1222,0.1222,0.00,0.00,10
3239,0.31,0.31,0.0000,0.0000,0.00,0.00,10
3251,0.51,0.51,0.2444,0.2444,0.00,0.00,10
3263,0.01,0.01,0.2444,0.2444,0.00,0.00,10
3274,0.11,0.11,-0.1222,-0.1222,0.00,0.00,10
3286,-0.21,-0.21,-0.1222,-0.1222,0.00,0.00,10
3298,-0.37,-0.37,0.0000,0.0000,0.00,0.00,10
3309,0.71,0.71,0.0000,0.0000,0.00,0.00,10
3321,-0.01,-0.01,0.0000,0.0000,0.00,0.00,10
3333,-0.09,-0.09,0.1222,0.1222,0.00,0.00,10
3344,-0.19,-0.19,0.1222,0.1222,0.00,0.00,10
3356,-0.64,-0.64,0.1222,0.1222,0.00,0.00,10
3367,0.04,0.04,0.0000,0.0000,0.00,0.00,10
3379,0.97,0.97,0.1222,0.1222,0.00,0.00,10
3391,1.09,1.09,0.1222,0.1222,0.00,0.00,10
3402,-0.13,-0.13,0.2444,0.2444,0.00,0.00,10
3414,-1.04,-1.04,0.0000,0.0000,0.00,0.00,10
3426,-0.72,-0.72,0.1222,0.1222,0.00,0.00,10
3437,-0.41,-0.41,0.1222,0.1222,0.00,0.00,10
3448,0.21,0.21,0.0000,0.0000,0.00,0.00,10
3461,0.21,0.21,-0.1222,-0.1222,0.00,0.00,10
3472,0.27,0.27,0.1222,0.1222,0.00,0.00,10
3483,0.18,0.18,0.1222,0.1222,0.00,0.00,10
3495,-0.38,-0.38,0.1222,0.1222,0.00,0.00,10
3507,-0.18,-0.18,-0.1222,-0.1222,0.00,0.00,10
3518,0.40,0.40,0.0000,0.0000,0.00,0.00,10
3530,-0.05,-0.05,0.2444,0.2444,0.00,0.00,10
3542,-0.34,-0.34,-0.1222,-0.1222,0.00,0.00,10
3554,-0.41,-0.41,-0.2444,-0.2444,0.00,0.00,10
3565,-1.33,-1.33,0.1222,0.1222,0.00,0.00,10
3576,0.21,0.21,0.2444,0.2444,0.00,0.00,10
3589,0.12,0.12,0.0000,0.0000,0.00,0.00,10
3600,-0.20,-0.20,0.1222,0.1222,0.00,0.00,10
3611,-0.73,-0.73,-0.1222,-0.1222,0.00,0.00,10
3623,-0.43,-0.43,0.1222,0.1222,0.00,0.00,10
3635,-0.08,-0.08,0.2444,0.2444,0.00,0.00,10
3646,-0.04,-0.04,-0.2444,-0.2444,0.00,0.00,10
3658,-0.48,-0.48,-0.1222,-0.1222,0.00,0.00,10
3670,-0.32,-0.32,0.1222,0.1222,0.00,0.00,10
3681,0.46,0.46,0.0000,0.0000,0.00,0.00,10
3693,0.46,0.46,0.2444,0.2444,0.00,0.00,10
,10
73,-1.53,-1.53,0.7331,0.7331,0.00,0.00,10
10585,-0.24,-0.24,0.1222,0.1222,0.00,0.00,10
10597,0.79,0.79,0.2444,0.2444,0.00,0.00,10
10608,1.73,1.73,0.1222,0.1222,0.00,0.00,10
10620,2.70,2.70,0.1222,0.1222,0.00,0.00,10
10632,3.40,3.40,0.3666,0.3666,0.00,0.00,10
10643,2.15,2.15,0.3666,0.3666,0.00,0.00,10
10655,2.19,2.19,0.2444,0.2444,0.00,0.00,10
10667,2.11,2.11,-0.1222,-0.1222,0.00,0.00,10
10678,2.29,2.29,0.2444,0.2444,0.00,0.00,10
10690,1.84,1.84,0.1222,0.1222,0.00,0.00,10
10701,1.74,1.74,0.3666,0.3666,0.00,0.00,10
10713,2.11,2.11,0.0000,0.0000,0.00,0.00,10
10725,2.39,2.39,0.1222,0.1222,0.00,0.00,10
