1211,0.02,0.02,0.0000,0.0000,0.00,0.00,10
218,-0.65,-0.65,-0.3666,-0.3666,0.00,0.00,10
229,-1.00,-1.00,0.2444,0.2444,0.00,0.00,10
241,-0.38,-0.38,-0.2444,-0.2444,0.00,0.00,10
252,0.10,0.10,0.0000,0.0000,0.00,0.00,10
264,-0.19,-0.19,0.1222,0.1222,0.00,0.00,10
276,-0.33,-0.33,0.1222,0.1222,0.00,0.00,10
287,-0.34,-0.34,-0.1222,-0.1222,0.00,0.00,10
299,-0.35,-0.35,0.0000,0.0000,0.00,0.00,10
311,-0.04,-0.04,0.1222,0.1222,0.00,0.00,10
322,0.53,0.53,0.1222,0.1222,0.00,0.00,10
333,-0.20,-0.20,-0.1222,-0.1222,0.00,0.00,10
346,-0.18,-0.18,0.1222,0.1222,0.00,0.00,10
357,0.05,0.05,0.0000,0.0000,0.00,0.00,10
368,0.48,0.48,0.1222,0.1222,0.00,0.00,10
380,0.65,0.65,0.3666,0.3666,0.00,0.00,10
392,0.19,0.19,0.0000,0.0000,0.00,0.00,10
403,-0.83,-0.83,0.2444,0.2444,0.00,0.00,10
415,-0.01,-0.01,0.1222,0.1222,0.00,0.00,10
427,0.22,0.22,0.0000,0.0000,0.00,0.00,10
438,0.31,0.31,0.0000,0.0000,0.00,0.00,10
450,0.26,0.26,0.0000,0.0000,0.00,0.00,10
461,-0.36,-0.36,0.1222,0.1222,0.00,0.00,10
473,-0.40,-0.40,0.0000,0.0000,0.00,0.00,10
485,0.08,0.08,0.1222,0.1222,0.00,0.00,10
496,-0.20,-0.20,-0.1222,-0.1222,0.00,0.00,10
508,-0.13,-0.13,-0.1222,-0.1222,0.00,0.00,10
520,-0.32,-0.32,0.1222,0.1222,0.00,0.00,10
531,-0.23,-0.23,0.1222,0.1222,0.00,0.00,10
543,0.30,0.30,-0.1222,-0.1222,0.00,0.00,10
555,0.45,0.45,0.0000,0.0000,0.00,0.00,10
566,-0.28,-0.28,0.1222,0.1222,0.00,0.00,10
578,-0.40,-0.40,-0.1222,-0.1222,0.00,0.00,10
589,0.54,0.54,0.1222,0.1222,0.00,0.00,10
601,0.49,0.49,-0.2444,-0.2444,0.00,0.00,10
613,-0.61,-0.61,0.1222,0.1222,0.00,0.00,10
624,-0.60,-0.60,-0.2444,-0.2444,0.00,0.00,10
635,-0.43,-0.43,-0.1222,-0.1222,0.00,0.00,10
648,-0.50,-0.50,0.1222,0.1222,0.00,0.00,10
659,-0.75,-0.75,0.0000,0.0000,0.00,0.00,10
670,-0.85,-0.85,0.2444,0.2444,0.00,0.00,10
683,-0.70,-0.70,-0.1222,-0.1222,0.00,0.00,10
694,-0.41,-0.41,-0.1222,-0.1222,0.00,0.00,10
705,-0.89,-0.89,0.1222,0.1222,0.00,0.00,10
