00,0.00,0.00,10
11677,7.87,7.87,0.0000,0.0000,0.00,0.00,10
11688,7.69,7.69,0.1222,0.1222,0.00,0.00,10
.00,10
11665,8.05,8.05,0.0000,0.0000,0.00,0.00,10
11677,7.87,7.87,0.0000,0.0000,0.00,0.00,10
11688,7.69,7.69,0.1222,0.1222,0.00,0.00,10
211,-0.11,-0.11,0.0000,0.0000,0.00,0.00,10
218,0.25,0.25,0.0000,0.0000,0.00,0.00,10
229,-0.45,-0.45,0.3666,0.3666,0.00,0.00,10
241,-0.85,-0.85,-0.2444,-0.2444,0.00,0.00,10
252,-0.78,-0.78,-0.1222,-0.1222,0.00,0.00,10
264,-0.99,-0.99,0.0000,0.0000,0.00,0.00,10
276,-1.02,-1.02,0.0000,0.0000,0.00,0.00,10
287,-0.78,-0.78,0.0000,0.0000,0.00,0.00,10
299,-0.65,-0.65,0.1222,0.1222,0.00,0.00,10
311,-0.12,-0.12,0.1222,0.1222,0.00,0.00,10
322,-0.23,-0.23,0.0000,0.0000,0.00,0.00,10
333,-0.23,-0.23,0.0000,0.0000,0.00,0.00,10
346,0.39,0.39,0.1222,0.1222,0.00,0.00,10
357,0.09,0.09,0.1222,0.1222,0.00,0.00,10
368,-1.05,-1.05,-0.1222,-0.1222,0.00,0.00,10
380,-1.31,-1.31,-0.2444,-0.2444,0.00,0.00,10
392,-0.65,-0.65,0.0000,0.0000,0.00,0.00,10
404,-0.25,-0.25,-0.1222,-0.1222,0.00,0.00,10
415,-0.52,-0.52,0.2444,0.2444,0.00,0.00,10
427,-0.49,-0.49,-0.1222,-0.1222,0.00,0.00,10
439,-0.06,-0.06,-0.2444,-0.2444,0.00,0.00,10
450,-0.40,-0.40,-0.1222,-0.1222,0.00,0.00,10
461,-0.50,-0.50,0.1222,0.1222,0.00,0.00,10
474,-0.78,-0.78,-0.1222,-0.1222,0.00,0.00,10
485,-0.95,-0.95,-0.1222,-0.1222,0.00,0.00,10
496,-0.99,-0.99,0.0000,0.0000,0.00,0.00,10
508,-0.79,-0.79,0.1222,0.1222,0.00,0.00,10
520,-0.57,-0.57,0.0000,0.0000,0.00,0.00,10
531,-0.59,-0.59,0.1222,0.1222,0.00,0.00,10
543,-0.61,-0.61,0.0000,0.0000,0.00,0.00,10
555,-0.56,-0.56,-0.1222,-0.1222,0.00,0.00,10
566,-0.72,-0.72,-0.1222,-0.1222,0.00,0.00,10
578,-0.91,-0.91,0.0000,0.0000,0.00,0.00,10
589,-1.15,-1.15,-0.1222,-0.1222,0.00,0.00,10
601,-0.73,-0.73,-0.1222,-0.1222,0.00,0.00,10
613,-0.62,-0.62,0.2444,0.2444,0.00,0.00,10
624,-0.50,-0.50,0.0000,0.0000,0.00,0.00,10
636,0.14,0.14,0.0000,0.0000,0.00,0.00,10
648,0.08,0.08,0.0000,0.0000,0.00,0.00,10
659,-0.20,-0.20,0.0000,0.0000,0.00,0.00,10
671,-0.24,-0.24,0.0000,0.0000,0.00,0.00,10
683,-0.26,-0.26,0.1222,0.1222,0.00,0.00,10
694,-0.28,-0.28,0.0000,0.0000,0.00,0.00,10
706,-0.40,-0.40,-0.1222,-0.1222,0.00,0.00,10
717,-0.02,-0.02,-0.1222,-0.1222,0.00,0.00,10
729,-0.05,-0.05,0.1222,0.1222,0.00,0.00,10
741,-0.25,-0.25,0.2444,0.2444,0.00,0.00,10
752,0.31,0.31,0.1222,0.1222,0.00,0.00,10
763,0.51,0.51,-0.1222,-0.1222,0.00,0.00,10
776,0.40,0.40,0.1222,0.1222,0.00,0.00,10
787,0.83,0.83,-0.1222,-0.1222,0.00,0.00,10
798,0.02,0.02,0.0000,0.0000,0.00,0.00,10
811,-0.29,-0.29,0.1222,0.1222,0.00,0.00,10
822,-0.38,-0.38,0.2444,0.2444,0.00,0.00,10
833,-0.37,-0.37,0.0000,0.0000,0.00,0.00,10
845,-0.57,-0.57,-0.2444,-0.2444,0.00,0.00,10
857,-0.46,-0.46,0.0000,0.0000,0.00,0.00,10
869,-0.61,-0.61,0.1222,0.1222,0.00,0.00,10
880,-0.60,-0.60,-0.1222,-0.1222,0.00,0.00,10
891,-0.58,-0.58,0.0000,0.0000,0.00,0.00,10
904,-0.68,-0.68,0.1222,0.1222,0.00,0.00,10
915,-1.03,-1.03,-0.1222,-0.1222,0.00,0.00,10
926,-1.20,-1.20,0.0000,0.0000,0.00,0.00,10
939,-0.98,-0.98,0.0000,0.0000,0.00,0.00,10
950,-0.95,-0.95,-0.2444,-0.2444,0.00,0.00,10
961,-0.74,-0.74,0.0000,0.0000,0.00,0.00,10
973,-0.92,-0.92,0.1222,0.1222,0.00,0.00,10
985,-1.24,-1.24,0.0000,0.0000,0.00,0.00,10
996,-0.84,-0.84,0.1222,0.1222,0.00,0.00,10
1008,-0.79,-0.79,0.1222,0.1222,0.00,0.00,10
1019,-0.48,-0.48,0.2444,0.2444,0.00,0.00,10
1031,-0.72,-0.72,-0.1222,-0.1222,0.00,0.00,10
1043,-1.01,-1.01,-0.2444,-0.2444,0.00,0.00,10
1054,-1.14,-1.14,0.1222,0.1222,0.00,0.00,10
1065,-1.23,-1.23,0.0000,0.0000,0.00,0.00,10
1078,-1.12,-1.12,0.1222,0.1222,0.00,0.00,10
1089,-0.74,-0.74,0.0000,0.0000,0.00,0.00,10
1101,-0.08,-0.08,0.0000,0.0000,0.00,0.00,10
1113,-0.86,-0.86,0.0000,0.0000,0.00,0.00,10
1124,-1.19,-1.19,-0.1222,-0.1222,0.00,0.00,10
1136,-1.22,-1.22,0.0000,0.0000,0.00,0.00,10
1147,-1.46,-1.46,0.1222,0.1222,0.00,0.00,10
1159,-1.28,-1.28,0.1222,0.1222,0.00,0.00,10
1171,-1.16,-1.16,0.2444,0.2444,0.00,0.00,10
1182,-1.10,-1.10,0.1222,0.1222,0.00,0.00,10
1193,-1.10,-1.10,0.1222,0.1222,0.00,0.00,10
1206,-1.15,-1.15,0.1222,0.1222,0.00,0.00,10
1217,-1.23,-1.23,0.0000,0.0000,0.00,0.00,10
1228,-1.19,-1.19,0.0000,0.0000,0.00,0.00,10
1241,-0.81,-0.81,0.2444,0.2444,0.00,0.00,10
1252,-1.14,-1.14,0.1222,0.1222,0.00,0.00,10
1263,-1.26,-1.26,0.1222,0.1222,0.00,0.00,10
1275,-0.92,-0.92,0.1222,0.1222,0.00,0.00,10
1287,-0.73,-0.73,-0.1222,-0.1222,0.00,0.00,10
1298,-0.91,-0.91,0.0000,0.0000,0.00,0.00,10
1310,-0.68,-0.68,-0.2444,-0.2444,0.00,0.00,10
1321,-0.98,-0.98,-0.1222,-0.1222,0.00,0.00,10
1334,-1.25,-1.25,0.0000,0.0000,0.00,0.00,10
1345,-1.00,-1.00,0.0000,0.0000,0.00,0.00,10
1356,-1.39,-1.39,0.0000,0.0000,0.00,0.00,10
1369,-1.57,-1.57,0.2444,0.2444,0.00,0.00,10
1380,-1.29,-1.29,-0.1222,-0.1222,0.00,0.00,10
1391,-0.74,-0.74,0.2444,0.2444,0.00,0.00,10
1403,-0.66,-0.66,0.1222,0.1222,0.00,0.00,10
1415,-1.24,-1.24,0.0000,0.0000,0.00,0.00,10
1426,-1.71,-1.71,-0.1222,-0.1222,0.00,0.00,10
1438,-1.32,-1.32,-0.1222,-0.1222,0.00,0.00,10
1449,-0.75,-0.75,0.1222,0.1222,0.00,0.00,10
1461,-0.21,-0.21,0.2444,0.2444,0.00,0.00,10
1473,-1.07,-1.07,-0.1222,-0.1222,0.00,0.00,10
1484,-0.97,-0.97,0.1222,0.1222,0.00,0.00,10
1497,-0.80,-0.80,0.0000,0.0000,0.00,0.00,10
1508,-1.01,-1.01,-0.1222,-0.1222,0.00,0.00,10
1519,-1.38,-1.38,0.0000,0.0000,0.00,0.00,10
1531,-0.69,-0.69,0.0000,0.0000,0.00,0.00,10
1543,-1.32,-1.32,0.1222,0.1222,0.00,0.00,10
1554,-1.94,-1.94,0.0000,0.0000,0.00,0.00,10
1566,-1.45,-1.45,0.1222,0.1222,0.00,0.00,10
1577,-1.41,-1.41,-0.1222,-0.1222,0.00,0.00,10
1589,-1.36,-1.36,0.0000,0.0000,0.00,0.00,10
1601,-1.03,-1.03,0.3666,0.3666,0.00,0.00,10
