11831,-3.31,0.1222,10
11924,-3.27,0.1222,10
12017,-3.2,0,10
12109,-3.36,0.3666,10
12203,-3.38,0.3666,10
12296,-3.13,0.2444,10
12388,-3.2,0.2444,10
12481,-3.16,0,10
12574,-3.17,0.2444,10
12666,-3.32,0,10
12760,-3.4,0.3666,10
12853,-3.35,0.2444,10
12945,-3.38,-0.1222,10
13038,-3.37,-0.1222,10
13131,-3.34,0.3666,10
13223,-3.39,0.7331,10
13317,-3.45,0.2444,10
13410,-3.37,0.3666,10
13502,-3.21,0.2444,10
13595,-3.28,0.3666,11
13688,-3.62,0.1222,11
13780,-4.04,0.1222,11
13874,-4.1,0.2444,11
13967,-4,0.3666,11
14059,-3.99,0.3666,11
14152,-4.08,0.2444,11
14245,-4,0.3666,11
14338,-4.04,0.3666,11
14431,-4.1,0.3666,11
14524,-4,0.2444,11
14616,-3.99,0.6109,11
14709,-3.98,0.2444,11
14802,-3.92,0,11
14895,-3.9,0.3666,11
14988,-3.9,0.1222,11
15081,-3.74,0.1222,11
15174,-3.67,0.2444,11
15266,-3.58,0,11
15360,-3.66,0,11
15453,-4.07,0,11
15545,-3.95,0.1222,11
15638,-4,0.2444,12
15731,-4.58,0.1222,12
15823,-4.74,0.2444,12
15917,-4.64,0.6109,12
16009,-4.85,0.4888,12
16102,-4.92,0.1222,12
16195,-4.87,0,12
16288,-4.82,0.1222,12
16380,-4.67,0.6109,12
16474,-4.79,0.1222,12
16567,-5,0.2444,12
16659,-4.75,0.3666,12
16752,-4.77,0.1222,12
16845,-4.93,0.3666,12
16937,-4.61,0.1222,12
17031,-4.44,0.6109,12
17124,-4.58,0.3666,12
17216,-4.77,0.2444,12
17309,-4.9,0.2444,12
17402,-4.78,0.1222,12
17495,-4.67,0.2444,12
17588,-4.82,0.6109,13
17680,-5.44,0.3666,13
17773,-6.19,0,13
17866,-6.1,0.7331,13
17958,-6.03,0.6109,13
18052,-6.13,0.6109,13
18145,-5.9,0.1222,13
18237,-5.68,0.6109,13
18330,-5.89,0.1222,13
18423,-5.97,0.1222,13
18515,-5.76,0.1222,13
18609,-5.73,0.2444,13
18702,-5.98,0.4888,13
18794,-6.01,0.3666,13
18887,-6.01,0.3666,13
18980,-5.96,0.2444,13
19073,-6,0.2444,13
19166,-5.88,0.2444,13
19259,-5.89,0.1222,13
19351,-5.69,0.3666,13
19444,-5.68,0.6109,13
19537,-5.81,0.3666,13
19630,-6.1,0.2444,14
19723,-6.58,0.6109,14
19816,-6.74,0.1222,14
19908,-6.62,0.7331,14
20001,-6.69,0.7331,14
20094,-6.84,0,14
20187,-6.65,0.3666,14
20280,-6.87,0.1222,14
20373,-7.17,0.3666,14
20465,-7.16,0.1222,14
20558,-6.71,0.6109,14
20652,-6.73,0.2444,14
20744,-6.96,0,14
20837,-6.95,0.4888,14
20930,-6.78,0.2444,14
21022,-6.81,0.2444,14
21115,-7.08,0.1222,14
21209,-6.94,0.6109,14
21301,-6.77,0.3666,14
21394,-6.57,0.4888,14
21487,-6.6,0.4888,14
21579,-6.79,0.7331,15
21672,-7.24,0.4888,15
21766,-7.87,0.4888,15
21858,-7.92,0.6109,15
21951,-7.87,0.4888,15
22044,-7.73,0.7331,15
22136,-7.79,0.3666,15
22230,-7.53,0.3666,15
22323,-7.73,0.4888,15
22415,-7.78,0,15
22508,-7.8,0.4888,15
22601,-8.01,0.1222,15
22693,-7.49,0.3666,15
22787,-7.42,0.3666,15
22880,-7.95,0.2444,15
22972,-7.99,0.6109,15
23065,-8.03,0.4888,15
23158,-7.69,0,15
23250,-7.4,1.0997,15
23344,-7.52,0.3666,15
23437,-7.81,0.1222,15
23529,-7.82,0.3666,15
23622,-8.03,0.3666,16
23715,-8.44,0.2444,16
23808,-8.72,-0.1222,16
23901,-9.03,0.3666,16
23994,-8.93,0.4888,16
24086,-8.88,0.3666,16
24179,-8.84,0,16
24272,-8.79,0.9775,16
24365,-8.84,0.4888,16
24458,-8.93,0.3666,16
24551,-9.18,0.2444,16
24643,-9.14,0,16
24736,-9.07,0.2444,16
24829,-8.9,0.3666,16
24922,-8.77,0.2444,16
25015,-8.8,0.2444,16
25108,-8.92,0.6109,16
25200,-8.87,0,16
25293,-8.91,0.6109,16
25387,-8.9,0.7331,16
25479,-8.96,0.2444,16
25572,-8.87,0.6109,16
25665,-9.36,0,17
25757,-9.99,0.4888,17
25850,-10.04,0.3666,17
25944,-10.32,0.4888,17
26036,-10.24,0.2444,17
26129,-10.33,0.3666,17
26222,-10.27,0.2444,17
26314,-10.19,0.4888,17
26407,-10.22,0.1222,17
26501,-10.17,0.2444,17
26593,-9.81,0.2444,17
26686,-9.93,0.8553,17
26779,-10.06,0.4888,17
26871,-10.07,0.6109,17
26964,-10.22,0.9775,17
27058,-10.12,0.1222,17
27150,-10.06,1.0997,17
27243,-9.89,0.3666,17
27336,-9.99,1.4663,17
27428,-10.14,0.4888,17
27522,-10,0,17
27615,-10.14,1.2219,18
27707,-10.96,0.3666,18
27800,-11.51,0.3666,18
27893,-11.68,0.2444,18
27985,-11.83,0.8553,18
28079,-11.8,0.3666,18
28172,-11.33,0.7331,18
28264,-11.31,0.3666,18
28357,-11.41,0.1222,18
